movie_id,title,dbpedia_uri,wikidata_id
625,"Sword in the Stone, The (1963)","http://dbpedia.org/resource/Sword_in_the_Stone,_The",Q7755063
626,So Dear to My Heart (1949),http://dbpedia.org/resource/So_Dear_to_My_Heart,Q5689862
627,Robin Hood: Prince of Thieves (1991),http://dbpedia.org/resource/Robin_Hood:_Prince_of_Thieves,Q1780589
628,Sleepers (1996),http://dbpedia.org/resource/Sleepers,Q9344341
629,Victor/Victoria (1982),http://dbpedia.org/resource/Victor/Victoria,Q2436184
630,"Great Race, The (1965)","http://dbpedia.org/resource/Great_Race,_The",Q7784279
631,"Crying Game, The (1992)","http://dbpedia.org/resource/Crying_Game,_The",Q5837420
632,Sophie's Choice (1982),http://dbpedia.org/resource/Sophie's_Choice,Q3747016
633,"Christmas Carol, A (1938)","http://dbpedia.org/resource/Christmas_Carol,_A",Q6514845
634,Microcosmos: Le peuple de l'herbe (1996),http://dbpedia.org/resource/Microcosmos:_Le_peuple_de_l'herbe,Q8488586
635,"Fog, The (1980)","http://dbpedia.org/resource/Fog,_The",Q2577558
636,Escape from New York (1981),http://dbpedia.org/resource/Escape_from_New_York,Q7668367
637,"Howling, The (1981)","http://dbpedia.org/resource/Howling,_The",Q4072064
638,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)","http://dbpedia.org/resource/Return_of_Martin_Guerre,_The",Q7041576
639,"Tin Drum, The (Blechtrommel, Die) (1979)","http://dbpedia.org/resource/Tin_Drum,_The",Q6894328
640,"Cook the Thief His Wife & Her Lover, The (1989)","http://dbpedia.org/resource/Cook_the_Thief_His_Wife_&_Her_Lover,_The",Q1038458
641,Paths of Glory (1957),http://dbpedia.org/resource/Paths_of_Glory,Q8430389
642,"Grifters, The (1990)","http://dbpedia.org/resource/Grifters,_The",Q869467
643,The Innocent (1994),http://dbpedia.org/resource/The_Innocent,Q186713
644,"Thin Blue Line, The (1988)","http://dbpedia.org/resource/Thin_Blue_Line,_The",Q1101547
645,Paris Is Burning (1990),http://dbpedia.org/resource/Paris_Is_Burning,Q6206803
646,Once Upon a Time in the West (1969),http://dbpedia.org/resource/Once_Upon_a_Time_in_the_West,Q5045771
647,Ran (1985),http://dbpedia.org/resource/Ran,Q4819084
648,"Quiet Man, The (1952)","http://dbpedia.org/resource/Quiet_Man,_The",Q7597139
649,Once Upon a Time in America (1984),http://dbpedia.org/resource/Once_Upon_a_Time_in_America,Q2054130
650,"Seventh Seal, The (Sjunde inseglet, Det) (1957)","http://dbpedia.org/resource/Seventh_Seal,_The",Q8101026
651,Glory (1989),http://dbpedia.org/resource/Glory,Q8738188
652,Rosencrantz and Guildenstern Are Dead (1990),http://dbpedia.org/resource/Rosencrantz_and_Guildenstern_Are_Dead,Q9209888
653,Touch of Evil (1958),http://dbpedia.org/resource/Touch_of_Evil,Q9923873
654,Chinatown (1974),http://dbpedia.org/resource/Chinatown,Q8734540
655,Stand by Me (1986),http://dbpedia.org/resource/Stand_by_Me,Q8892014
656,M (1931),http://dbpedia.org/resource/M,Q5525579
657,"Manchurian Candidate, The (1962)","http://dbpedia.org/resource/Manchurian_Candidate,_The",Q5750960
658,Pump Up the Volume (1990),http://dbpedia.org/resource/Pump_Up_the_Volume,Q2033399
659,Arsenic and Old Lace (1944),http://dbpedia.org/resource/Arsenic_and_Old_Lace,Q3738423
660,Fried Green Tomatoes (1991),http://dbpedia.org/resource/Fried_Green_Tomatoes,Q1244944
661,High Noon (1952),http://dbpedia.org/resource/High_Noon,Q7662362
662,Somewhere in Time (1980),http://dbpedia.org/resource/Somewhere_in_Time,Q6768339
663,Being There (1979),http://dbpedia.org/resource/Being_There,Q4242313
664,"Paris, Texas (1984)","http://dbpedia.org/resource/Paris,_Texas",Q1847750
665,Alien 3 (1992),http://dbpedia.org/resource/Alien_3,Q9430562
666,Blood For Dracula (Andy Warhol's Dracula) (1974),http://dbpedia.org/resource/Blood_For_Dracula,Q7822976
667,Audrey Rose (1977),http://dbpedia.org/resource/Audrey_Rose,Q4088885
668,Blood Beach (1981),http://dbpedia.org/resource/Blood_Beach,Q1592522
669,Body Parts (1991),http://dbpedia.org/resource/Body_Parts,Q4760018
670,Body Snatchers (1993),http://dbpedia.org/resource/Body_Snatchers,Q1511916
671,Bride of Frankenstein (1935),http://dbpedia.org/resource/Bride_of_Frankenstein,Q662881
672,Candyman (1992),http://dbpedia.org/resource/Candyman,Q7909784
673,Cape Fear (1962),http://dbpedia.org/resource/Cape_Fear,Q7036892
674,Cat People (1982),http://dbpedia.org/resource/Cat_People,Q7333705
675,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",http://dbpedia.org/resource/Nosferatu,Q1604545
676,"Crucible, The (1996)","http://dbpedia.org/resource/Crucible,_The",Q9570411
677,Fire on the Mountain (1996),http://dbpedia.org/resource/Fire_on_the_Mountain,Q5127131
678,Volcano (1997),http://dbpedia.org/resource/Volcano,Q4566003
679,Conan the Barbarian (1981),http://dbpedia.org/resource/Conan_the_Barbarian,Q3824230
680,Kull the Conqueror (1997),http://dbpedia.org/resource/Kull_the_Conqueror,Q605722
681,Wishmaster (1997),http://dbpedia.org/resource/Wishmaster,Q1541230
682,I Know What You Did Last Summer (1997),http://dbpedia.org/resource/I_Know_What_You_Did_Last_Summer,Q8189960
683,Rocket Man (1997),http://dbpedia.org/resource/Rocket_Man,Q4699473
684,In the Line of Fire (1993),http://dbpedia.org/resource/In_the_Line_of_Fire,Q5389724
685,Executive Decision (1996),http://dbpedia.org/resource/Executive_Decision,Q252448
686,"Perfect World, A (1993)","http://dbpedia.org/resource/Perfect_World,_A",Q2515215
687,McHale's Navy (1997),http://dbpedia.org/resource/McHale's_Navy,Q5930922
688,Leave It to Beaver (1997),http://dbpedia.org/resource/Leave_It_to_Beaver,Q8177967
689,"Jackal, The (1997)","http://dbpedia.org/resource/Jackal,_The",Q1580194
690,Seven Years in Tibet (1997),http://dbpedia.org/resource/Seven_Years_in_Tibet,Q5583771
691,Dark City (1998),http://dbpedia.org/resource/Dark_City,Q2338397
692,"American President, The (1995)","http://dbpedia.org/resource/American_President,_The",Q3747357
693,Casino (1995),http://dbpedia.org/resource/Casino,Q278693
694,Persuasion (1995),http://dbpedia.org/resource/Persuasion,Q7178986
695,Kicking and Screaming (1995),http://dbpedia.org/resource/Kicking_and_Screaming,Q7183126
696,City Hall (1996),http://dbpedia.org/resource/City_Hall,Q7954242
697,"Basketball Diaries, The (1995)","http://dbpedia.org/resource/Basketball_Diaries,_The",Q4881001
698,"Browning Version, The (1994)","http://dbpedia.org/resource/Browning_Version,_The",Q3897024
699,Little Women (1994),http://dbpedia.org/resource/Little_Women,Q8453013
700,Miami Rhapsody (1995),http://dbpedia.org/resource/Miami_Rhapsody,Q1417239
701,"Wonderful, Horrible Life of Leni Riefenstahl, The (1993)","http://dbpedia.org/resource/Wonderful,_Horrible_Life_of_Leni_Riefenstahl,_The",Q286504
702,Barcelona (1994),http://dbpedia.org/resource/Barcelona,Q807775
703,Widows' Peak (1994),http://dbpedia.org/resource/Widows'_Peak,Q8270469
704,"House of the Spirits, The (1993)","http://dbpedia.org/resource/House_of_the_Spirits,_The",Q7966009
705,Singin' in the Rain (1952),http://dbpedia.org/resource/Singin'_in_the_Rain,Q2135008
706,Bad Moon (1996),http://dbpedia.org/resource/Bad_Moon,Q9627447
707,Enchanted April (1991),http://dbpedia.org/resource/Enchanted_April,Q6933051
708,"Sex, Lies, and Videotape (1989)","http://dbpedia.org/resource/Sex,_Lies,_and_Videotape",Q7172249
709,Strictly Ballroom (1992),http://dbpedia.org/resource/Strictly_Ballroom,Q7626508
710,Better Off Dead... (1985),http://dbpedia.org/resource/Better_Off_Dead...,Q1632082
711,"Substance of Fire, The (1996)","http://dbpedia.org/resource/Substance_of_Fire,_The",Q5085990
712,Tin Men (1987),http://dbpedia.org/resource/Tin_Men,Q6459277
713,Othello (1995),http://dbpedia.org/resource/Othello,Q412909
714,Carrington (1995),http://dbpedia.org/resource/Carrington,Q5469475
715,To Die For (1995),http://dbpedia.org/resource/To_Die_For,Q2643796
716,Home for the Holidays (1995),http://dbpedia.org/resource/Home_for_the_Holidays,Q2287546
717,"Juror, The (1996)","http://dbpedia.org/resource/Juror,_The",Q2462561
718,In the Bleak Midwinter (1995),http://dbpedia.org/resource/In_the_Bleak_Midwinter,Q5158158
719,Canadian Bacon (1994),http://dbpedia.org/resource/Canadian_Bacon,Q6142603
720,First Knight (1995),http://dbpedia.org/resource/First_Knight,Q320077
721,Mallrats (1995),http://dbpedia.org/resource/Mallrats,Q8503944
722,Nine Months (1995),http://dbpedia.org/resource/Nine_Months,Q8044917
723,Boys on the Side (1995),http://dbpedia.org/resource/Boys_on_the_Side,Q2176234
724,Circle of Friends (1995),http://dbpedia.org/resource/Circle_of_Friends,Q7598167
725,Exit to Eden (1994),http://dbpedia.org/resource/Exit_to_Eden,Q987511
726,Fluke (1995),http://dbpedia.org/resource/Fluke,Q3052102
727,Immortal Beloved (1994),http://dbpedia.org/resource/Immortal_Beloved,Q2091838
728,Junior (1994),http://dbpedia.org/resource/Junior,Q7591276
729,Nell (1994),http://dbpedia.org/resource/Nell,Q561578
730,"Queen Margot (Reine Margot, La) (1994)",http://dbpedia.org/resource/Queen_Margot,Q1938720
731,"Corrina, Corrina (1994)","http://dbpedia.org/resource/Corrina,_Corrina",Q2949051
732,Dave (1993),http://dbpedia.org/resource/Dave,Q758820
733,Go Fish (1994),http://dbpedia.org/resource/Go_Fish,Q157043
734,Made in America (1993),http://dbpedia.org/resource/Made_in_America,Q6966994
735,Philadelphia (1993),http://dbpedia.org/resource/Philadelphia,Q3917319
736,Shadowlands (1993),http://dbpedia.org/resource/Shadowlands,Q4940604
737,Sirens (1994),http://dbpedia.org/resource/Sirens,Q7852610
738,Threesome (1994),http://dbpedia.org/resource/Threesome,Q6324293
739,Pretty Woman (1990),http://dbpedia.org/resource/Pretty_Woman,Q8812820
740,Jane Eyre (1996),http://dbpedia.org/resource/Jane_Eyre,Q4539615
741,"Last Supper, The (1995)","http://dbpedia.org/resource/Last_Supper,_The",Q3979078
742,Ransom (1996),http://dbpedia.org/resource/Ransom,Q4100377
743,"Crow: City of Angels, The (1996)","http://dbpedia.org/resource/Crow:_City_of_Angels,_The",Q3818799
744,Michael Collins (1996),http://dbpedia.org/resource/Michael_Collins,Q2384794
745,"Ruling Class, The (1972)","http://dbpedia.org/resource/Ruling_Class,_The",Q1236517
746,Real Genius (1985),http://dbpedia.org/resource/Real_Genius,Q6303415
747,Benny & Joon (1993),http://dbpedia.org/resource/Benny_&_Joon,Q8336570
748,"Saint, The (1997)","http://dbpedia.org/resource/Saint,_The",Q4679459
749,"MatchMaker, The (1997)","http://dbpedia.org/resource/MatchMaker,_The",Q2059693
750,Amistad (1997),http://dbpedia.org/resource/Amistad,Q7820925
751,Tomorrow Never Dies (1997),http://dbpedia.org/resource/Tomorrow_Never_Dies,Q3842969
752,"Replacement Killers, The (1998)","http://dbpedia.org/resource/Replacement_Killers,_The",Q4858093
753,Burnt By the Sun (1994),http://dbpedia.org/resource/Burnt_By_the_Sun,Q9287698
754,Red Corner (1997),http://dbpedia.org/resource/Red_Corner,Q5562758
755,Jumanji (1995),http://dbpedia.org/resource/Jumanji,Q3752728
756,Father of the Bride Part II (1995),http://dbpedia.org/resource/Father_of_the_Bride_Part_II,Q3541885
757,Across the Sea of Time (1995),http://dbpedia.org/resource/Across_the_Sea_of_Time,Q1027130
758,Lawnmower Man 2: Beyond Cyberspace (1996),http://dbpedia.org/resource/Lawnmower_Man_2:_Beyond_Cyberspace,Q6688862
759,Fair Game (1995),http://dbpedia.org/resource/Fair_Game,Q3673745
760,Screamers (1995),http://dbpedia.org/resource/Screamers,Q522876
761,Nick of Time (1995),http://dbpedia.org/resource/Nick_of_Time,Q9577120
762,Beautiful Girls (1996),http://dbpedia.org/resource/Beautiful_Girls,Q7212830
763,Happy Gilmore (1996),http://dbpedia.org/resource/Happy_Gilmore,Q493534
764,If Lucy Fell (1996),http://dbpedia.org/resource/If_Lucy_Fell,Q7788467
765,Boomerang (1992),http://dbpedia.org/resource/Boomerang,Q910409
766,Man of the Year (1995),http://dbpedia.org/resource/Man_of_the_Year,Q5300742
767,"Addiction, The (1995)","http://dbpedia.org/resource/Addiction,_The",Q3665958
768,Casper (1995),http://dbpedia.org/resource/Casper,Q6650167
769,Congo (1995),http://dbpedia.org/resource/Congo,Q8371760
770,Devil in a Blue Dress (1995),http://dbpedia.org/resource/Devil_in_a_Blue_Dress,Q1843863
771,Johnny Mnemonic (1995),http://dbpedia.org/resource/Johnny_Mnemonic,Q7144752
772,Kids (1995),http://dbpedia.org/resource/Kids,Q6062493
773,Mute Witness (1994),http://dbpedia.org/resource/Mute_Witness,Q1415332
774,"Prophecy, The (1995)","http://dbpedia.org/resource/Prophecy,_The",Q9569736
775,Something to Talk About (1995),http://dbpedia.org/resource/Something_to_Talk_About,Q4385286
776,Three Wishes (1995),http://dbpedia.org/resource/Three_Wishes,Q5353619
777,Castle Freak (1995),http://dbpedia.org/resource/Castle_Freak,Q6192822
778,Don Juan DeMarco (1995),http://dbpedia.org/resource/Don_Juan_DeMarco,Q8944470
779,Drop Zone (1994),http://dbpedia.org/resource/Drop_Zone,Q7871867
780,Dumb & Dumber (1994),http://dbpedia.org/resource/Dumb_&_Dumber,Q7619569
781,French Kiss (1995),http://dbpedia.org/resource/French_Kiss,Q9386522
782,Little Odessa (1994),http://dbpedia.org/resource/Little_Odessa,Q4120214
783,Milk Money (1994),http://dbpedia.org/resource/Milk_Money,Q857082
784,Beyond Bedlam (1993),http://dbpedia.org/resource/Beyond_Bedlam,Q9006813
785,Only You (1994),http://dbpedia.org/resource/Only_You,Q5224537
786,"Perez Family, The (1995)","http://dbpedia.org/resource/Perez_Family,_The",Q1510912
787,Roommates (1995),http://dbpedia.org/resource/Roommates,Q5445591
788,Relative Fear (1994),http://dbpedia.org/resource/Relative_Fear,Q8525242
789,Swimming with Sharks (1995),http://dbpedia.org/resource/Swimming_with_Sharks,Q4797901
790,Tommy Boy (1995),http://dbpedia.org/resource/Tommy_Boy,Q4133360
791,"Baby-Sitters Club, The (1995)","http://dbpedia.org/resource/Baby-Sitters_Club,_The",Q2696733
792,Bullets Over Broadway (1994),http://dbpedia.org/resource/Bullets_Over_Broadway,Q5737478
793,Crooklyn (1994),http://dbpedia.org/resource/Crooklyn,Q9579190
794,It Could Happen to You (1994),http://dbpedia.org/resource/It_Could_Happen_to_You,Q3087514
795,Richie Rich (1994),http://dbpedia.org/resource/Richie_Rich,Q2441241
796,Speechless (1994),http://dbpedia.org/resource/Speechless,Q7126292
797,Timecop (1994),http://dbpedia.org/resource/Timecop,Q1949668
798,Bad Company (1995),http://dbpedia.org/resource/Bad_Company,Q3051638
799,Boys Life (1995),http://dbpedia.org/resource/Boys_Life,Q9172769
800,In the Mouth of Madness (1995),http://dbpedia.org/resource/In_the_Mouth_of_Madness,Q644705
801,"Air Up There, The (1994)","http://dbpedia.org/resource/Air_Up_There,_The",Q4360267
802,Hard Target (1993),http://dbpedia.org/resource/Hard_Target,Q6649233
803,Heaven & Earth (1993),http://dbpedia.org/resource/Heaven_&_Earth,Q5856274
804,Jimmy Hollywood (1994),http://dbpedia.org/resource/Jimmy_Hollywood,Q5230338
805,Manhattan Murder Mystery (1993),http://dbpedia.org/resource/Manhattan_Murder_Mystery,Q2204958
806,Menace II Society (1993),http://dbpedia.org/resource/Menace_II_Society,Q3545623
807,Poetic Justice (1993),http://dbpedia.org/resource/Poetic_Justice,Q103082
808,"Program, The (1993)","http://dbpedia.org/resource/Program,_The",Q8615985
809,Rising Sun (1993),http://dbpedia.org/resource/Rising_Sun,Q2951305
810,"Shadow, The (1994)","http://dbpedia.org/resource/Shadow,_The",Q6907056
811,Thirty-Two Short Films About Glenn Gould (1993),http://dbpedia.org/resource/Thirty-Two_Short_Films_About_Glenn_Gould,Q4477852
812,Andre (1994),http://dbpedia.org/resource/Andre,Q9326056
813,"Celluloid Closet, The (1995)","http://dbpedia.org/resource/Celluloid_Closet,_The",Q8558138
814,"Great Day in Harlem, A (1994)","http://dbpedia.org/resource/Great_Day_in_Harlem,_A",Q9150726
815,One Fine Day (1996),http://dbpedia.org/resource/One_Fine_Day,Q4151215
816,Candyman: Farewell to the Flesh (1995),http://dbpedia.org/resource/Candyman:_Farewell_to_the_Flesh,Q1343324
817,Frisk (1995),http://dbpedia.org/resource/Frisk,Q9688471
818,Girl 6 (1996),http://dbpedia.org/resource/Girl_6,Q8751135
819,Eddie (1996),http://dbpedia.org/resource/Eddie,Q8934530
820,Space Jam (1996),http://dbpedia.org/resource/Space_Jam,Q3452424
821,Mrs. Winterbourne (1996),http://dbpedia.org/resource/Mrs._Winterbourne,Q6484499
822,Faces (1968),http://dbpedia.org/resource/Faces,Q3512913
823,Mulholland Falls (1996),http://dbpedia.org/resource/Mulholland_Falls,Q4179614
824,"Great White Hype, The (1996)","http://dbpedia.org/resource/Great_White_Hype,_The",Q6599169
825,"Arrival, The (1996)","http://dbpedia.org/resource/Arrival,_The",Q3856875
826,"Phantom, The (1996)","http://dbpedia.org/resource/Phantom,_The",Q696597
827,Daylight (1996),http://dbpedia.org/resource/Daylight,Q5869327
828,Alaska (1996),http://dbpedia.org/resource/Alaska,Q3369926
829,Fled (1996),http://dbpedia.org/resource/Fled,Q1010558
830,Power 98 (1995),http://dbpedia.org/resource/Power_98,Q9311451
831,Escape from L.A. (1996),http://dbpedia.org/resource/Escape_from_L.A.,Q1908255
832,Bogus (1996),http://dbpedia.org/resource/Bogus,Q4106945
833,Bulletproof (1996),http://dbpedia.org/resource/Bulletproof,Q5088846
834,Halloween: The Curse of Michael Myers (1995),http://dbpedia.org/resource/Halloween:_The_Curse_of_Michael_Myers,Q2657493
835,"Gay Divorcee, The (1934)","http://dbpedia.org/resource/Gay_Divorcee,_The",Q9076831
836,Ninotchka (1939),http://dbpedia.org/resource/Ninotchka,Q5800489
837,Meet John Doe (1941),http://dbpedia.org/resource/Meet_John_Doe,Q245645
838,In the Line of Duty 2 (1987),http://dbpedia.org/resource/In_the_Line_of_Duty_2,Q2308408
839,Loch Ness (1995),http://dbpedia.org/resource/Loch_Ness,Q3946940
840,Last Man Standing (1996),http://dbpedia.org/resource/Last_Man_Standing,Q9005029
841,"Glimmer Man, The (1996)","http://dbpedia.org/resource/Glimmer_Man,_The",Q2429906
842,Pollyanna (1960),http://dbpedia.org/resource/Pollyanna,Q2468488
843,"Shaggy Dog, The (1959)","http://dbpedia.org/resource/Shaggy_Dog,_The",Q7307737
844,Freeway (1996),http://dbpedia.org/resource/Freeway,Q1111566
845,That Thing You Do! (1996),http://dbpedia.org/resource/That_Thing_You_Do!,Q9464899
846,To Gillian on Her 37th Birthday (1996),http://dbpedia.org/resource/To_Gillian_on_Her_37th_Birthday,Q428577
847,Looking for Richard (1996),http://dbpedia.org/resource/Looking_for_Richard,Q1444041
848,"Murder, My Sweet (1944)","http://dbpedia.org/resource/Murder,_My_Sweet",Q9853224
849,Days of Thunder (1990),http://dbpedia.org/resource/Days_of_Thunder,Q87351
850,"Perfect Candidate, A (1996)","http://dbpedia.org/resource/Perfect_Candidate,_A",Q3727988
851,Two or Three Things I Know About Her (1966),http://dbpedia.org/resource/Two_or_Three_Things_I_Know_About_Her,Q2295212
852,"Bloody Child, The (1996)","http://dbpedia.org/resource/Bloody_Child,_The",Q8869424
853,Braindead (1992),http://dbpedia.org/resource/Braindead,Q9925521
854,Bad Taste (1987),http://dbpedia.org/resource/Bad_Taste,Q8268557
855,Diva (1981),http://dbpedia.org/resource/Diva,Q5318284
856,Night on Earth (1991),http://dbpedia.org/resource/Night_on_Earth,Q9296357
857,Paris Was a Woman (1995),http://dbpedia.org/resource/Paris_Was_a_Woman,Q8488826
858,Amityville: Dollhouse (1996),http://dbpedia.org/resource/Amityville:_Dollhouse,Q1794219
859,April Fool's Day (1986),http://dbpedia.org/resource/April_Fool's_Day,Q1206611
860,"Believers, The (1987)","http://dbpedia.org/resource/Believers,_The",Q8316069
861,Nosferatu a Venezia (1986),http://dbpedia.org/resource/Nosferatu_a_Venezia,Q9853935
862,Jingle All the Way (1996),http://dbpedia.org/resource/Jingle_All_the_Way,Q6151939
863,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)","http://dbpedia.org/resource/Garden_of_Finzi-Contini,_The",Q4861948
864,My Fellow Americans (1996),http://dbpedia.org/resource/My_Fellow_Americans,Q9432717
865,"Ice Storm, The (1997)","http://dbpedia.org/resource/Ice_Storm,_The",Q4573230
866,Michael (1996),http://dbpedia.org/resource/Michael,Q4801750
867,"Whole Wide World, The (1996)","http://dbpedia.org/resource/Whole_Wide_World,_The",Q5626975
868,Hearts and Minds (1996),http://dbpedia.org/resource/Hearts_and_Minds,Q9689255
869,Fools Rush In (1997),http://dbpedia.org/resource/Fools_Rush_In,Q6879609
870,Touch (1997),http://dbpedia.org/resource/Touch,Q51776
871,Vegas Vacation (1997),http://dbpedia.org/resource/Vegas_Vacation,Q4800923
872,Love Jones (1997),http://dbpedia.org/resource/Love_Jones,Q7791143
873,Picture Perfect (1997),http://dbpedia.org/resource/Picture_Perfect,Q1566282
874,Career Girls (1997),http://dbpedia.org/resource/Career_Girls,Q1267351
875,She's So Lovely (1997),http://dbpedia.org/resource/She's_So_Lovely,Q8952591
876,Money Talks (1997),http://dbpedia.org/resource/Money_Talks,Q1800702
877,Excess Baggage (1997),http://dbpedia.org/resource/Excess_Baggage,Q5791186
878,That Darn Cat! (1997),http://dbpedia.org/resource/That_Darn_Cat!,Q7815394
879,"Peacemaker, The (1997)","http://dbpedia.org/resource/Peacemaker,_The",Q4118107
880,Soul Food (1997),http://dbpedia.org/resource/Soul_Food,Q4233078
881,Money Talks (1997),http://dbpedia.org/resource/Money_Talks,Q1800702
882,Washington Square (1997),http://dbpedia.org/resource/Washington_Square,Q3379050
883,Telling Lies in America (1997),http://dbpedia.org/resource/Telling_Lies_in_America,Q7541632
884,Year of the Horse (1997),http://dbpedia.org/resource/Year_of_the_Horse,Q4422744
885,Phantoms (1998),http://dbpedia.org/resource/Phantoms,Q1064702
886,"Life Less Ordinary, A (1997)","http://dbpedia.org/resource/Life_Less_Ordinary,_A",Q6907205
887,Eve's Bayou (1997),http://dbpedia.org/resource/Eve's_Bayou,Q583781
888,One Night Stand (1997),http://dbpedia.org/resource/One_Night_Stand,Q6336136
889,"Tango Lesson, The (1997)","http://dbpedia.org/resource/Tango_Lesson,_The",Q7887802
890,Mortal Kombat: Annihilation (1997),http://dbpedia.org/resource/Mortal_Kombat:_Annihilation,Q9839540
891,Bent (1997),http://dbpedia.org/resource/Bent,Q54681
892,Flubber (1997),http://dbpedia.org/resource/Flubber,Q3647479
893,For Richer or Poorer (1997),http://dbpedia.org/resource/For_Richer_or_Poorer,Q7134370
894,Home Alone 3 (1997),http://dbpedia.org/resource/Home_Alone_3,Q12543
895,Scream 2 (1997),http://dbpedia.org/resource/Scream_2,Q6215974
896,"Sweet Hereafter, The (1997)","http://dbpedia.org/resource/Sweet_Hereafter,_The",Q9339145
897,Time Tracers (1995),http://dbpedia.org/resource/Time_Tracers,Q9036234
898,"Postman, The (1997)","http://dbpedia.org/resource/Postman,_The",Q1511347
899,"Winter Guest, The (1997)","http://dbpedia.org/resource/Winter_Guest,_The",Q7274940
900,Kundun (1997),http://dbpedia.org/resource/Kundun,Q8327223
901,Mr. Magoo (1997),http://dbpedia.org/resource/Mr._Magoo,Q6696549
902,"Big Lebowski, The (1998)","http://dbpedia.org/resource/Big_Lebowski,_The",Q5127268
903,Afterglow (1997),http://dbpedia.org/resource/Afterglow,Q3367779
904,Ma vie en rose (My Life in Pink) (1997),http://dbpedia.org/resource/Ma_vie_en_rose,Q9817924
905,Great Expectations (1998),http://dbpedia.org/resource/Great_Expectations,Q530781
906,Oscar & Lucinda (1997),http://dbpedia.org/resource/Oscar_&_Lucinda,Q7084846
907,Vermin (1998),http://dbpedia.org/resource/Vermin,Q4660363
908,Half Baked (1998),http://dbpedia.org/resource/Half_Baked,Q4497486
909,Dangerous Beauty (1998),http://dbpedia.org/resource/Dangerous_Beauty,Q792273
910,Nil By Mouth (1997),http://dbpedia.org/resource/Nil_By_Mouth,Q9442524
911,Twilight (1998),http://dbpedia.org/resource/Twilight,Q9711147
912,U.S. Marshalls (1998),http://dbpedia.org/resource/U.S._Marshalls,Q7579156
913,Love and Death on Long Island (1997),http://dbpedia.org/resource/Love_and_Death_on_Long_Island,Q4661470
914,Wild Things (1998),http://dbpedia.org/resource/Wild_Things,Q3567337
915,Primary Colors (1998),http://dbpedia.org/resource/Primary_Colors,Q4768405
916,Lost in Space (1998),http://dbpedia.org/resource/Lost_in_Space,Q5277029
917,Mercury Rising (1998),http://dbpedia.org/resource/Mercury_Rising,Q3063475
918,City of Angels (1998),http://dbpedia.org/resource/City_of_Angels,Q1671432
919,"City of Lost Children, The (1995)","http://dbpedia.org/resource/City_of_Lost_Children,_The",Q5065888
920,Two Bits (1995),http://dbpedia.org/resource/Two_Bits,Q5920818
921,Farewell My Concubine (1993),http://dbpedia.org/resource/Farewell_My_Concubine,Q9118261
922,Dead Man (1995),http://dbpedia.org/resource/Dead_Man,Q1091305
923,Raise the Red Lantern (1991),http://dbpedia.org/resource/Raise_the_Red_Lantern,Q7924846
924,White Squall (1996),http://dbpedia.org/resource/White_Squall,Q7361916
925,Unforgettable (1996),http://dbpedia.org/resource/Unforgettable,Q8542813
926,Down Periscope (1996),http://dbpedia.org/resource/Down_Periscope,Q9873056
927,"Flower of My Secret, The (Flor de mi secreto, La) (1995)","http://dbpedia.org/resource/Flower_of_My_Secret,_The",Q1927983
928,"Craft, The (1996)","http://dbpedia.org/resource/Craft,_The",Q375046
929,Harriet the Spy (1996),http://dbpedia.org/resource/Harriet_the_Spy,Q1249174
930,Chain Reaction (1996),http://dbpedia.org/resource/Chain_Reaction,Q9039788
931,"Island of Dr. Moreau, The (1996)","http://dbpedia.org/resource/Island_of_Dr._Moreau,_The",Q4512339
932,First Kid (1996),http://dbpedia.org/resource/First_Kid,Q5513044
933,"Funeral, The (1996)","http://dbpedia.org/resource/Funeral,_The",Q1884060
934,"Preacher's Wife, The (1996)","http://dbpedia.org/resource/Preacher's_Wife,_The",Q4229490
935,Paradise Road (1997),http://dbpedia.org/resource/Paradise_Road,Q8882394
936,Brassed Off (1996),http://dbpedia.org/resource/Brassed_Off,Q1319047
937,"Thousand Acres, A (1997)","http://dbpedia.org/resource/Thousand_Acres,_A",Q6896322
938,"Smile Like Yours, A (1997)","http://dbpedia.org/resource/Smile_Like_Yours,_A",Q7296069
939,Murder in the First (1995),http://dbpedia.org/resource/Murder_in_the_First,Q7936090
940,Airheads (1994),http://dbpedia.org/resource/Airheads,Q6740862
941,With Honors (1994),http://dbpedia.org/resource/With_Honors,Q2619334
942,What's Love Got to Do with It (1993),http://dbpedia.org/resource/What's_Love_Got_to_Do_with_It,Q5870831
943,Killing Zoe (1994),http://dbpedia.org/resource/Killing_Zoe,Q9555043
944,Renaissance Man (1994),http://dbpedia.org/resource/Renaissance_Man,Q5924358
945,Charade (1963),http://dbpedia.org/resource/Charade,Q314391
946,"Fox and the Hound, The (1981)","http://dbpedia.org/resource/Fox_and_the_Hound,_The",Q4658293
947,"Big Blue, The (Grand bleu, Le) (1988)","http://dbpedia.org/resource/Big_Blue,_The",Q2570124
948,Booty Call (1997),http://dbpedia.org/resource/Booty_Call,Q7190243
949,How to Make an American Quilt (1995),http://dbpedia.org/resource/How_to_Make_an_American_Quilt,Q246696
950,Georgia (1995),http://dbpedia.org/resource/Georgia,Q3252142
